gender,age,field,career,attr,sinc,intel,fun,amb,shar,sports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
0,21.0,Law,lawyer,-0.09623816394252939,1.069614082895028,-0.23327917427494815,0.321907950172479,-0.46381308736297205,-0.2049654889285092,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,0.4228060857745501,0.4853259700636697,-0.23327917427494815,0.8443691680231239,-1.0461774254561873,0.2899763949864782,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,-0.6152824136596089,0.4853259700636697,1.0788476616267066,0.8443691680231239,-1.0461774254561873,0.7849182789014656,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,0.4228060857745501,-0.683250255599047,0.4227842436758793,0.321907950172479,-0.46381308736297205,1.279860162816453,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,-0.6152824136596089,-0.683250255599047,-0.23327917427494815,0.321907950172479,-0.46381308736297205,0.2899763949864782,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,-1.1343266633766884,1.069614082895028,-0.23327917427494815,-1.2454757033794557,-0.46381308736297205,-0.6999073728434966,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,0.4228060857745501,-0.683250255599047,-0.23327917427494815,-1.2454757033794557,-0.46381308736297205,0.7849182789014656,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,-1.1343266633766884,1.069614082895028,-0.23327917427494815,-0.20055326767816592,-1.0461774254561873,0.2899763949864782,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,0.4228060857745501,-0.683250255599047,0.4227842436758793,1.366830385873769,0.7009155888234585,1.279860162816453,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,21.0,Law,lawyer,-0.6152824136596089,-0.683250255599047,-0.8893425922257756,0.8443691680231239,1.8656442650098892,1.279860162816453,0.9892451728150694,0.729627866138955,0.6951428221472244,-2.9308088583221608,-2.5378987515644473,-0.2891112141427724,-1.1051842363484625,-0.30051382042580116,-0.8419504858672426,1.4693828856029854,-2.5974698984857576,1.2285014981939504,1.478522668648908,0.6434829562632643,0.9108747218327767,-1.233360626619437
0,24.0,law,law,-0.6152824136596089,-0.09896214276768865,0.4227842436758793,-1.2454757033794557,-0.46381308736297205,-1.1948492567584839,-1.3124153847904807,0.31424173794432575,1.2676857403490969,0.4965135007039898,-0.3183831311332338,-1.0709620056495983,0.4285632428841728,0.9041296185825055,1.160849392212189,-1.7087479561633274,0.9987462237226581,0.04703039082221025,0.08059208316865153,0.08272778593107921,-1.0146673702935363,-1.233360626619437
0,24.0,law,law,0.9418503354916297,-1.2675383684304053,-0.8893425922257756,-0.20055326767816592,1.283279926916674,0.2899763949864782,-1.3124153847904807,0.31424173794432575,1.2676857403490969,0.4965135007039898,-0.3183831311332338,-1.0709620056495983,0.4285632428841728,0.9041296185825055,1.160849392212189,-1.7087479561633274,0.9987462237226581,0.04703039082221025,0.08059208316865153,0.08272778593107921,-1.0146673702935363,-1.233360626619437
0,24.0,law,law,-0.6152824136596089,0.4853259700636697,1.0788476616267066,-0.20055326767816592,-2.210906101642618,-0.6999073728434966,-1.3124153847904807,0.31424173794432575,1.2676857403490969,0.4965135007039898,-0.3183831311332338,-1.0709620056495983,0.4285632428841728,0.9041296185825055,1.160849392212189,-1.7087479561633274,0.9987462237226581,0.04703039082221025,0.08059208316865153,0.08272778593107921,-1.0146673702935363,-1.233360626619437
0,24.0,law,law,0.4228060857745501,1.069614082895028,-0.23327917427494815,-0.20055326767816592,-1.0461774254561873,0.7849182789014656,-1.3124153847904807,0.31424173794432575,1.2676857403490969,0.4965135007039898,-0.3183831311332338,-1.0709620056495983,0.4285632428841728,0.9041296185825055,1.160849392212189,-1.7087479561633274,0.9987462237226581,0.04703039082221025,0.08059208316865153,0.08272778593107921,-1.0146673702935363,-1.233360626619437
0,24.0,law,law,-0.09623816394252939,0.4853259700636697,-0.23327917427494815,1.366830385873769,0.11855125073024324,1.279860162816453,-1.3124153847904807,0.31424173794432575,1.2676857403490969,0.4965135007039898,-0.3183831311332338,-1.0709620056495983,0.4285632428841728,0.9041296185825055,1.160849392212189,-1.7087479561633274,0.9987462237226581,0.04703039082221025,0.08059208316865153,0.08272778593107921,-1.0146673702935363,-1.233360626619437
0,24.0,law,law,0.9418503354916297,-0.09896214276768865,0.4227842436758793,-1.7679369212301006,-0.46381308736297205,-1.6897911406734714,-1.3124153847904807,0.31424173794432575,1.2676857403490969,0.4965135007039898,-0.3183831311332338,-1.0709620056495983,0.4285632428841728,0.9041296185825055,1.160849392212189,-1.7087479561633274,0.9987462237226581,0.04703039082221025,0.08059208316865153,0.08272778593107921,-1.0146673702935363,-1.233360626619437
0,24.0,law,law,0.4228060857745501,-1.2675383684304053,1.0788476616267066,-0.20055326767816592,0.11855125073024324,1.7748020467314403,-1.3124153847904807,0.31424173794432575,1.2676857403490969,0.4965135007039898,-0.3183831311332338,-1.0709620056495983,0.4285632428841728,0.9041296185825055,1.160849392212189,-1.7087479561633274,0.9987462237226581,0.04703039082221025,0.08059208316865153,0.08272778593107921,-1.0146673702935363,-1.233360626619437
0,24.0,law,law,-0.6152824136596089,0.4853259700636697,-0.23327917427494815,-0.7230144855288109,1.283279926916674,-0.2049654889285092,-1.3124153847904807,0.31424173794432575,1.2676857403490969,0.4965135007039898,-0.3183831311332338,-1.0709620056495983,0.4285632428841728,0.9041296185825055,1.160849392212189,-1.7087479561633274,0.9987462237226581,0.04703039082221025,0.08059208316865153,0.08272778593107921,-1.0146673702935363,-1.233360626619437
